id,title,description,availability,condition,price,link,image_link,brand,google_product_category_new,fb_product_category_new
"29475657327256281110,28466387871956782817,12412941877921372151,31485220797136659258,13927904499358249105,17042885383895867369,34767372225214769631,19993082281632224569,72012767693492816477,77310712307713402635,82409291291689096235,11448044130531678518,90411422370170642810,65512454692356967973,28409608655756823787,18939489393297295540,14164027124659722558,17365517850015437858",Subtle Wizard with Kawaii Chibi Wizard T-Shirt | D&D Inspired Casual Tee | Cute RPG Gamer Apparel,"Embrace your magical side in a cute way with our 'Subtle Wizard with Kawaii Chibi Wizard' T-Shirt! This D&D-inspired tee features an adorable chibi wizard, adding a dose of cuteness to your wizardly identity. Made with soft, comfortable fabric, it's perfect for your next gaming session, a casual day out, or as a unique gift for the magic-loving gamer in your life. Cast a spell of charm with this kawaii wizard tee!

The unisex soft-style t-shirt puts a new spin on casual comfort. Made from very soft materials, this tee is 100% cotton for solid colors. Heather colors and sports grey include polyester. The shoulders have twill tape for improved durability. There are no side seams. The collar is made with ribbed knitting to prevent curling damage. 
.: 100% ring-spun cotton (fiber content may vary for different colors)
.: Light fabric (4.5 oz/yd² (153 g/m²))
.: Eurofit
.: Tear-away label
.: Runs true to size",in stock,new,14.99 USD,https://www.etsy.com/listing/1475558568/subtle-wizard-with-kawaii-chibi-wizard-t?click_key=cc237f50185921935303394a197039e6940780ff%3A1475558568&click_sum=c897b9e3&ref=shop_home_active_34,https://i.etsystatic.com/43129344/r/il/4cc989/4988716845/il_fullxfull.4988716845_hl35.jpg,TokyoCC,Apparel & Accessories > Clothing > Shirts & Tops,apparel & accessories > clothing > tops
"14465969183190727537,31952376716946283627,48629935035807626648,11079658790376566059,71876552422414584691,68419350886685763089,33416575819873710713,30555298776360466611,13968006625492494208,24313381282870370134,21973303520445886382,26609530398130655836,28613436958454976673,10577139546645440088,26431805344227417265,28672468409061498678,21526210684701396592,31226114572899617953,13013767023214338377,24176168677921619083",Critically Cute Unicorn Tank Top | D&D Inspired Racerback Top | Women's Fantasy Gamer Apparel,"Embrace your inner fantasy enthusiast with our 'Critically Cute Unicorn Tank Top'! This delightful racerback top features an adorable unicorn head, bringing a sprinkle of magic to your everyday style. Made with soft, breathable fabric, it's perfect for your next gaming session, gym visit, or casual hangout. Whether you're rolling dice or just out and about, let this unique D&D-inspired tank top express your love for all things magical and cute!

Bystanders won't be disappointed - the racerback cut looks good on any woman's shoulders.
.: Material: 60% combed, ring-spun cotton, 40% polyester
.: Extra light fabric (4 oz/yd² (135 g/m²))
.: Slim fit
.: Tear-away label
.: Runs smaller than usual",in stock,new,19.99 USD,https://www.etsy.com/listing/1475499618/critically-cute-unicorn-tank-top-dd?click_key=21280a09ad171ff62928899369742ab8d3751c3a%3A1475499618&click_sum=62e240df&ref=shop_home_feat_3,https://i.etsystatic.com/43129344/r/il/89b6d9/4940333418/il_fullxfull.4940333418_67du.jpg,TokyoCC,Apparel & Accessories > Clothing > Shirts & Tops,apparel & accessories > clothing > tops
"72050619382236072416,10216169700832524156,16092654853264919922","Kawaii D&D Sticker Sheet | Cute Chibi Poison Bottles, Pumpkin Spice Witch, Wizards | Fantasy Themed Decals","Add a touch of magic and whimsy to your journals, laptops, and more with our Kawaii D&D Sticker Sheet! This sheet features an adorable collection of chibi-style designs including poison bottles, a pumpkin spice witch, and wizards. Each sticker is a delightful blend of fantasy and kawaii aesthetics, perfect for adding a dash of enchantment to your everyday items. Show off your love for all things D&D and kawaii with these irresistibly cute stickers!

Available in white, holographic, and transparent versions to choose from. 
.: Material: water-resistant vinyl
.: Suitable for indoor and short-term outdoor use
.: Quantity: one sheet per listing
.: Assembled in the USA from globally sourced parts",in stock,new,9.99 USD,https://www.etsy.com/listing/1475445820/kawaii-dd-sticker-sheet-cute-chibi?click_key=8f89d6ea955d4d3010dd3e3dff1d45a9ee94e843%3A1475445820&click_sum=04f9678e&ref=shop_home_active_36,https://i.etsystatic.com/43129344/r/il/0feab4/4939886198/il_fullxfull.4939886198_145y.jpg,TokyoCC,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts,arts & crafts
"91864703350946724045,16239860016980589606,25207266151076071914",Rainbow D20 'Love Who You Want' Socks | LGBTQ+ Pride | Dungeons & Dragons Inspired Sublimation Socks,"Step into a world of love and adventure with our 'Love Who You Want' Rainbow D20 Socks. Featuring a vibrant D20 design blended with the colors of the LGBTQ+ flag, these sublimation socks are a must-have for any D&D enthusiast who stands for love in all its forms. Soft, comfortable, and imbued with pride, these socks add a dash of joy and inclusivity to your everyday attire.

These high-quality socks provide optimum comfort with style wherever one might go - a subtle accent to complement an office look or an eye-catching statement for an extravagant outfit. 
.: 95% Polyester, 5% Spandex
.: 3 different sizes
.: Ribbed tube
.: Cushioned bottoms",in stock,new,9.99 USD,https://www.etsy.com/listing/1475426654/rainbow-d20-love-who-you-want-socks?click_key=25932f4caff10dc7537123ba8d1cc3921b42a560%3A1475426654&click_sum=b92459c8&ref=shop_home_active_1,https://i.etsystatic.com/43129344/r/il/407c82/4988051489/il_fullxfull.4988051489_i2c6.jpg,TokyoCC,Other,Other
"30118976549584552755,10347624051173850713,22914437351322019510,33195846032936362862,72146419023858965866,31779240137702388999,24445061976300450108,19341162063545722115,83552802327717369421,17410886740230225960,20135797491525557223,18903923994974965620,16482231689172128562,31540135794060611036,43028786098721035630,77613231339973663490",Great Wave Japan Beer MagSafe Case | Japanese Art Inspired | Craft Beer Lover's iPhone Accessory,"Celebrate the fusion of traditional Japanese art and modern craft beer culture with our 'Great Wave Japan Beer' MagSafe case. Inspired by the iconic Great Wave off Kanagawa, this case offers a unique twist, incorporating elements of craft beer appreciation into the classic design. It's not just a stylish tribute to beer lovers and art enthusiasts, but also offers advanced protection for your phone, thanks to the MagSafe technology. Perfect for anyone who appreciates the finer things in life - exceptional art, quality brews, and the convenience of MagSafe. Experience the great wave of pleasure with every call, text, or scroll!

When aesthetics meet function, the MagSafe case is born. Equipped with a dual-layer polycarbonate layer, the MagSafe case delivers impeccable protection thanks to its durable, flexible, impact-resistant nature. Available in a matte or glossy finish, each case comes with an embedded magnet to enhance compatibility with Apple MagSafe accessories. Inner layer made with black, cushioned TPU material. 

.: Dual-layer polycarbonate case
.: Available in matte or glossy premium finish
.: Embedded magnet to enhance compatibility with Apple MagSafe accessories
.: Durable, flexible and impact resistant
.: Black, cushioned inner TPU layer (slight variations in color/texture are possible)",in stock,new,29.99 USD,https://www.etsy.com/listing/1474646350/great-wave-japan-beer-magsafe-case?click_key=ab6eb02caa62bd639af145054252f22dfdf0a23a%3A1474646350&click_sum=9d14d6c3&ref=shop_home_active_2,https://i.etsystatic.com/43129344/r/il/8da3d2/4984510917/il_fullxfull.4984510917_mj9i.jpg,TokyoCC,Other,Other
"25023046488467282418,24888526885374318586,24895682056000939138,31611929735253461983,13034565274673109573,13437310979095367281,33343400200980903510,14371965252900336341,19755309790272135565,24783688763475954113,31419629448460894803,32020675581935551265,23845267684327848345,14326603201966755691,97441389473325173369,13724368749007953158,26724583980457820519,17954331512301677291,20955182761812642506,28093870358177885463,19303421889289395589,12250546276993536432,31380482580781104844,14782210799453620646",The Understated Barbarian d12 Tee,"Unleash the subtle power of the d12 with our 'Understated Barbarian Tee.' Paying homage to the spirit of the fearless barbarian, this shirt brilliantly merges minimalist design with a nod to your favorite RPG class. The discreetly stylized d12 serves as a testament to your love for tabletop gaming, making it the perfect gear for casual outings or your next epic game night. Wear the embodiment of strength, survival, and raw power in a refined, understated fashion. Understated - because even barbarians have a subtle side.

Made from high-quality materials, our barbarian shirt is comfortable, durable, and ready for long nights of dice rolling. It's a great gift idea for dedicated damage sponge, or a fun treat for yourself. Celebrate your role in the exciting world of D&D and wear your geek pride on your sleeve...or in this case, on your chest!

This tee is 100% cotton for solid colors. Heather colors and sports grey include polyester. The shoulders have twill tape for improved durability. There are no side seams. The collar is made with ribbed knitting to prevent curling damage.

.: 100% ring-spun cotton (fiber content may vary for different colors)
.: Light fabric (4.5 oz/yd² (153 g/m²))
.: Eurofit
.: Tear-away label
.: Runs true to size",in stock,new,14.99 USD,https://www.etsy.com/listing/1474502224/the-understated-barbarian-d12-tee?click_key=11b808ab6c5c5798e479097d03e7f88ca6b6f62e%3A1474502224&click_sum=4d4736d9&ref=shop_home_active_3,https://i.etsystatic.com/43129344/r/il/419f0d/4983875317/il_fullxfull.4983875317_2xn2.jpg,TokyoCC,Apparel & Accessories > Clothing > Shirts & Tops,apparel & accessories > clothing > tops
"23952696591927286427,57393351687112796878,15759958326098113168,66046250410959643409,11891863952525397521,73707186461634760925,10674197786445945526,17609786036686059341,62353135225531982133,27573392268895056408,11315002797290440956,16368000142910351312,13907126975648016651,27305374456029802722,27001415540311042298,18662037362510625487,78177650171932300679,24307025497444768976,40160483509413291469,14766144836855458581,41168259760018532614,12510750481586038749,30241459333868265316,97921237806342711710",Arcane Subtlety: The Understated Wizard d6 Block Script Tee,"Tap into the mysteries of the universe with 'Arcane Subtlety: The Understated Wizard d6 Block Script Tee.' This sophisticated and subtle t-shirt merges the minimalist aesthetics with a tribute to the most intellectual class in tabletop gaming. The elegantly featured d6 design, emblazoned in block script, represents your inner wizard, subtly hinting at the magical power within you. Ideal for gaming sessions, casual outings, or study gatherings at the arcane library. 'Arcane Subtlety' – where the potency of the wizard meets the art of understatement.

Made from high-quality materials, our barbarian shirt is comfortable, durable, and ready for long nights of dice rolling. It's a great gift idea for the squishy bois and girls, or a fun treat for yourself. Celebrate your role in the exciting world of D&D and wear your geek pride on your sleeve...or in this case, on your chest!

This tee is 100% cotton for solid colors. Heather colors and sports grey include polyester. The shoulders have twill tape for improved durability. There are no side seams. The collar is made with ribbed knitting to prevent curling damage.

.: 100% ring-spun cotton (fiber content may vary for different colors)
.: Light fabric (4.5 oz/yd² (153 g/m²))
.: Eurofit
.: Tear-away label
.: Runs true to size",in stock,new,14.99 USD,https://www.etsy.com/listing/1474502016/arcane-subtlety-the-understated-wizard?click_key=db8093e2ae5546805ad498c421876eb5d38dab36%3A1474502016&click_sum=af9c4b22&ref=shop_home_active_4,https://i.etsystatic.com/43129344/r/il/c13c72/4983911165/il_fullxfull.4983911165_srql.jpg,TokyoCC,Apparel & Accessories > Clothing > Shirts & Tops,apparel & accessories > clothing > tops
30228934650317806108,"In My Defense, I was Out of Spell Slots Mug","A perfect blend of humor and relatability for D&D enthusiasts, our 'In My Defense, I was Out of Spell Slots' mug is sure to bring a smile to your face with every sip. Showcasing the quintessential dilemma of spellcasters everywhere, this mug celebrates the thrilling, unpredictable world of Dungeons & Dragons. Whether you're a veteran mage or a rookie sorcerer, this mug is a fun, cheeky reminder of those desperate moments in battle. It's a fitting tribute to our beloved spellcasters who sometimes find themselves in a pinch, one spell slot short.

Warm your soul with a nice cuppa out of this perfectly sized black ceramic mug. It’s BPA and lead-free, microwave and dishwasher-safe, and made of black durable ceramic in 11-ounce sizes. 

.: Material: 100% ceramic with a glossy finish
.: One size: 11 oz (0.33 l)
.: Microwave and dishwasher safe
.: C-shaped easy-grip handle
.: Lead and BPA-free",in stock,new,9.99 USD,https://www.etsy.com/listing/1474501964/in-my-defense-i-was-out-of-spell-slots?click_key=4aa167e9dfd7dd0e4a408f73f039c3a71567b555%3A1474501964&click_sum=dd3526b4&ref=shop_home_active_5,https://i.etsystatic.com/43129344/r/il/83302c/4983916247/il_fullxfull.4983916247_8bww.jpg,TokyoCC,Home & Garden > Kitchen & Dining > Tableware > Drinkware > Mugs,home & garden > kitchen & dining > tableware
"27473309344029366591,89557586246965215439,12647266225650531875,56406406865266721342",D20 Love Who You Want Mug,"Celebrate diversity and inclusivity in your gaming group with our 'D20 Love Who You Want' mug. This charming mug features a vibrant D20 design, subtly infused with the colors of the Pride flag, and embraces the spirit of love in all its forms. Whether you're sipping your morning coffee, enjoying a late-night hot cocoa, or rolling dice for your character's fate, this mug serves as a beacon of acceptance and camaraderie at the table. Love and roll who and how you want!

Made from high-quality ceramic, it is sturdy and durable, perfect for everyday use or as a unique gift for any ttrpg player. Whether you're sipping your morning coffee or enjoying a relaxing cup of tea, this mug is sure to bring a smile to your face and brighten up your day.

Add some color to your routine with this two-tone, custom accent coffee mug. This 11oz mug features an accented C-Handle that is comfortable to use, as well as an accented interior to add more contrast and character.

.: White ceramic with colored interior and handle

.: C-handle

.: Eye-catching color contrast",in stock,new,9.99 USD,https://www.etsy.com/listing/1474501830/d20-love-who-you-want-mug?click_key=97bbafc64e9724d0b651c0ce84f66b94f6294980%3A1474501830&click_sum=cce9e9fa&ref=shop_home_active_6,https://i.etsystatic.com/43129344/r/il/286912/4983933319/il_fullxfull.4983933319_f8mo.jpg,TokyoCC,Home & Garden > Kitchen & Dining > Tableware > Drinkware > Mugs,home & garden > kitchen & dining > tableware
"98300634349973494769,26605245734032739535,21660957436977404782,15477660370335241229,17307090864630892344,27188913604767862197,44153268657961838487,22193197768391569726,35222923789892987387,97351524479466620606,20114433679828912141,90999894380110051980,29128935379233908480,32553480611694450990,26268906802655204247,21879487659873691517,32022855931104681362,34157813984671903391,33314438499495993692,37368029217321338845,76356493834959170153,27166625827133183766,30630281432572596798,17851973549597648951,15657658355168644218,19230514142370299201,46349543623937933587,10757577349660235693,98600763334674627380,28548410648194961927,10848399868251823999,52049172896165119642,24793013662413067550,12789587087705140052,22215648139544834939,37826628780798942503",Roll With It D20 Tee | Dungeons and Dragons Inspired | Casual RPG T-shirt,"Embrace the twists and turns of the game and life with our 'Roll With It' D20 tee. A nod to the unpredictable nature of D&D and a message of resilience in the face of fate's caprices. This shirt features a D20 rolling a natural one – because even the worst rolls can lead to the best stories! Crafted with soft, breathable fabric for ultimate comfort. Add a touch of tabletop humor to your wardrobe with this quirky tee!

The unisex soft-style t-shirt puts a new spin on casual comfort. Made from very soft materials, this tee is 100% cotton for solid colors. Heather colors and sports grey include polyester. The shoulders have twill tape for improved durability. There are no side seams. The collar is made with ribbed knitting to prevent curling damage. 
.: 100% ring-spun cotton (fiber content may vary for different colors)
.: Light fabric (4.5 oz/yd² (153 g/m²))
.: Eurofit
.: Tear-away label
.: Runs true to size",in stock,new,14.99 USD,https://www.etsy.com/listing/1490981579/roll-with-it-d20-tee-dungeons-and?click_key=7b9466f7373935984784526d29b9aeab34133bdc%3A1490981579&click_sum=25b89d41&ref=shop_home_active_7,https://i.etsystatic.com/43129344/r/il/cccd45/4993961839/il_fullxfull.4993961839_py2x.jpg,TokyoCC,Apparel & Accessories > Clothing > Shirts & Tops,apparel & accessories > clothing > tops
85430104873552200316,Chaotic Tired Coffee Mug | D&D Inspired Drinkware | Funny RPG Gamer Cup,"Raise your energy level and share a laugh with our 'Chaotic Tired' Coffee Mug! This amusing piece of drinkware is perfect for those mornings when you feel more like a level 1 commoner than a high-level adventurer. This mug, with its witty D&D-inspired phrase, brings a touch of humor to your daily caffeine ritual. Made from durable ceramic, it's the ideal vessel for your preferred brew and a great gift for the sleep-deprived gamer in your life!

Add some color to your routine with this two-tone, custom accent coffee mug. This 11oz mug features an accented C-Handle that is comfortable to use, as well as an accented interior to add more contrast and character. 
.: White ceramic with colored interior and handle
.: C-handle
.: Eye-catching color contrast 
.: Lead and BPA-free",in stock,new,9.99 USD,https://www.etsy.com/listing/1489696741/chaotic-tired-coffee-mug-dd-inspired?click_key=20fc6d8ed541e27d13b0c338e1e90c21c7eb63f6%3A1489696741&click_sum=a3c46be4&ref=shop_home_active_8,https://i.etsystatic.com/43129344/r/il/c32829/4940184158/il_fullxfull.4940184158_lzyk.jpg,TokyoCC,Home & Garden > Kitchen & Dining > Tableware > Drinkware > Mugs,home & garden > kitchen & dining > tableware
"12893172414988310074,25100793357006892235,10921767416048541468,23402085134675550826,42555907895450886991",Rainbow D20 'Love Who You Want' Baseball Tee | LGBTQ+ Pride | Dungeons & Dragons Inspired Apparel,"Score a home run in style and inclusivity with our 'Love Who You Want' Rainbow D20 Baseball Tee. Featuring a vibrant D20 design woven with the colors of the LGBTQ+ flag, this baseball tee is perfect for D&D fans who stand for love in all its forms. The contrasting sleeves offer a classic, sporty look, while the design carries a powerful message of love and acceptance. Show off your love for D&D and for love itself with this unique baseball tee.

Depending on the color, these shirts can be a blend of cotton, polyester, and rayon. The collar is ribbed knitting for improved durability. The sides have seams to provide structural support.
.: 52% airlume combed and ring-spun cotton, 48% polyester (fiber content may vary for different colors)
.: Extra light fabric (3.6 oz/yd² (122 g/m²))
.: Modern fit
.: Tear-away label
.: Runs smaller than usual",in stock,new,24.99 USD,https://www.etsy.com/listing/1489626301/rainbow-d20-love-who-you-want-baseball?click_key=36837f0181bbfb41fc7944584e95805508e17854%3A1489626301&click_sum=b211d8eb&ref=shop_home_active_9,https://i.etsystatic.com/43129344/r/il/822060/4988094565/il_fullxfull.4988094565_fuw1.jpg,TokyoCC,Apparel & Accessories > Clothing > Shirts & Tops,apparel & accessories > clothing > tops
"10661068438105463829,88328760843884551424,16690001861253002525,15279159927948754995,47978586317241692980,37876724741611088144,28891324873079987503,14242861732619684459,11593576090274782049,18932397709858059215,21834719750028693352,26210161694346245999,15034345513737532986,32288412962554593911,10039133454491933275,14170986975653363878",Red Dragon Roll for Dexterity Phone Case | D&D Themed | Dragon Art Phone Accessory,"Embrace the thrill of D&D and the awe-inspiring might of dragons with our 'Red Dragon Roll for Dexterity' phone case. Featuring a vividly rendered red dragon and a clever D&D pun, this case is an absolute must-have for any fantasy and tabletop RPG enthusiast. Apart from being a visually striking piece of art, this case provides sturdy protection for your phone against daily bumps and scratches. Dive into the world of high stakes and higher rolls with this unique phone case. It's time to roll for dexterity with every call, text, or post!

When aesthetics meet function, the MagSafe case is born. Equipped with a dual-layer polycarbonate layer, the MagSafe case delivers impeccable protection thanks to its durable, flexible, impact-resistant nature. Available in a matte or glossy finish, each case comes with an embedded magnet to enhance compatibility with Apple MagSafe accessories. Inner layer made with black, cushioned TPU material. 

.: Dual-layer polycarbonate case
.: Available in matte or glossy premium finish
.: Embedded magnet to enhance compatibility with Apple MagSafe accessories
.: Durable, flexible and impact resistant
.: Black, cushioned inner TPU layer (slight variations in color/texture are possible)",in stock,new,29.99 USD,https://www.etsy.com/listing/1488845839/red-dragon-roll-for-dexterity-phone-case?click_key=e56cee7381ae61c51ba699ff3a60695ab3c4158e%3A1488845839&click_sum=d39203ad&ref=shop_home_active_10,https://i.etsystatic.com/43129344/r/il/3016e5/4984535095/il_fullxfull.4984535095_quvq.jpg,TokyoCC,7566 - Electronics > Audio > Audio Accessories > MP3 Player Accessories > MP3 Player & Mobile Phone Accessory Sets,electronics > cell phones & smart watches > cell phone & smart watch accessories
"19062767483255145672,10242012766632409088,17751518783413706523,31097316442221754339,46128073699160696405,27504291835186161238,15325246898192275330,31182030868967829846,24947475938881388303,95638754176109523170,32116056398947685593,17464480622979456762,10232097920451096902,13191879094926433397,30919296470826736276,32904558502319072433",Love Who You Want D20 LGBTQ+ Phone Case | Dungeons & Dragons Inspired | Inclusive Geek Gear,"Product Description: Proudly display your love for both the LGBTQ+ community and the world of Dungeons & Dragons with our 'Love Who You Want' D20 phone case. This unique case boasts a vibrant D20 design, tastefully celebrating the Pride flag colors, representing love in all its forms. Designed not just to spread positivity but also to protect your phone from everyday bumps and scratches, this case is an ideal blend of style and functionality. Celebrate inclusivity in gaming and in life with every call, text, or post!

When aesthetics meet function, the MagSafe case is born. Equipped with a dual-layer polycarbonate layer, the MagSafe case delivers impeccable protection thanks to its durable, flexible, impact-resistant nature. Available in a matte or glossy finish, each case comes with an embedded magnet to enhance compatibility with Apple MagSafe accessories. Inner layer made with black, cushioned TPU material. 

.: Dual-layer polycarbonate case
.: Available in matte or glossy premium finish
.: Embedded magnet to enhance compatibility with Apple MagSafe accessories
.: Durable, flexible and impact resistant
.: Black, cushioned inner TPU layer (slight variations in color/texture are possible)",in stock,new,29.99 USD,https://www.etsy.com/listing/1488823283/love-who-you-want-d20-lgbtq-phone-case?click_key=30296d31945e050ca356d2b8a186e49c3fa6f063%3A1488823283&click_sum=9e3242eb&ref=shop_home_active_11,https://i.etsystatic.com/43129344/r/il/d36ebe/4936165378/il_fullxfull.4936165378_t6su.jpg,TokyoCC,Other,Other
"73347768675374753573,21482463374974788472,42157701578021170215,11851148409603339199,10846940355114569904,21362947657437511530,27485135814771351031,15012708184112619935,32511728496840595328,18565202362103062156,29538207887320960913,17986799562276769419,10331127085586061473,42117344506132127400,10952012560294586124,14857836054535249074,83039431594637277463,31345861851942556367,24676753420090559267,90189317861145750895,31966549196418960184,33431341047899674059,27157046069159597913,27010802388454562741,91509778377010417604,17654510675135229399,27158689903013495493,27425985143023633294,15447833888449078333,28030426251500472152,28424220312364559498,31707841048320306746,21925213176161676836,28451745341713435319,17303260273060587668,27396983099267366678,15699047526417988737,53084301277784515567,27332715943346093742,10128855800643921486,18516730710151921863,26445568922289971667,31586784436138670118,51208519223901452147,23725021485522507887,33022608848506732174,20047639943253445852,15378089852666200837,15081257703666625231,16148175484631816213,33676808261727151301,88521753211231304286,19050612830121289381,27805630942332796600",Roll With Love D20 LGBTQ+ Colors Graphic Tee,"Our Roll With Love D20 Graphic Tee is a celebration of inclusivity, love, and tabletop gaming. The design features two vibrantly colored D20 dice set within a heart, symbolizing our shared love for diversity in gaming and life. The affirming message ""Roll With Love"" accentuates the inclusivity we strive for in our gaming community. Made from soft, comfortable fabric, this shirt's high-quality print makes it perfect for game nights or daily wear. Stand for love, stand for inclusivity, and of course, roll with love.

The unisex soft-style t-shirt puts a new spin on casual comfort. Made from very soft materials, this tee is 100% cotton for solid colors. Heather colors and sports grey include polyester. The shoulders have twill tape for improved durability. There are no side seams. The collar is made with ribbed knitting to prevent curling damage. 
.: 100% ring-spun cotton (fiber content may vary for different colors)
.: Light fabric (4.5 oz/yd² (153 g/m²))
.: Eurofit
.: Tear-away label
.: Runs true to size",in stock,new,14.99 USD,https://www.etsy.com/listing/1480648534/roll-with-love-d20-lgbtq-colors-graphic?click_key=fc3a5eb78e6461aaca1a061f708d01be81eff73d%3A1480648534&click_sum=e7a2f0d5&ref=shop_home_active_12,https://i.etsystatic.com/43129344/r/il/805d79/5011419045/il_fullxfull.5011419045_fs0m.jpg,TokyoCC,Apparel & Accessories > Clothing > Shirts & Tops,apparel & accessories > clothing > tops
"19314742843578208224,32104471715935316226,28237704544291102413,27764508749333194076,89527727495055146270,43575591683868902299,20041288972521322331,11345792418948032198,17957183643280081364,15532220159254508872,32326901984534973680,21733193994884241351,24071583729894135185,21577607133778255310,14532464799106379519,32893854052366637864,21432859397748510557,10715738232288537119,28297105355884775434,42098615844889484077,41314721018981178399,22543083250000034808,24093985167542212702,24695681122205911586,32476777051344949850,16820970852796374399,26094008516944201254,33994699988590663765,14060750940829404078,99646958970483927326,30585205753385407885,21079930770004126151,16948809086803602498,13920056507503165552,24511371928127421942,35028787451607255909,80241820332349794215,15337907704488778130,31338112724931811785,25195781552810699478,85003503151644251666,44712941110413497295",Roll With Pride D20 LGBTQ+ Colors Graphic Tee,"Show your Pride and passion for tabletop gaming with our Roll With Pride D20 Graphic Tee. This unique shirt features two boldly colored D20 dice set against a vibrant rainbow backdrop, symbolizing the inclusivity of the gaming community. The empowering message ""Roll With Pride"" completes the design, making this tee an essential addition to your collection. Made from comfortable, durable materials, it's perfect for your next game night or Pride celebration!

The unisex soft-style t-shirt puts a new spin on casual comfort. Made from very soft materials, this tee is 100% cotton for solid colors. Heather colors and sports grey include polyester. The shoulders have twill tape for improved durability. There are no side seams. The collar is made with ribbed knitting to prevent curling damage. 
.: 100% ring-spun cotton (fiber content may vary for different colors)
.: Light fabric (4.5 oz/yd² (153 g/m²))
.: Eurofit
.: Tear-away label
.: Runs true to size",in stock,new,14.99 USD,https://www.etsy.com/listing/1480645526/roll-with-pride-d20-lgbtq-colors-graphic?click_key=f5414f8dea717e71b12e486249ac6e80d4414445%3A1480645526&click_sum=b4db7289&ref=shop_home_active_13,https://i.etsystatic.com/43129344/r/il/87a807/5011411715/il_fullxfull.5011411715_7ecf.jpg,TokyoCC,Apparel & Accessories > Clothing > Shirts & Tops,apparel & accessories > clothing > tops
"30279817536960415100,25221605922234890270,20855319182897754879,24224273473089375123,10952226496924767402,35028627615324806216,22121343534318368617,30804983194516435195,29591544822565531817,29608249594486520978,22318602965758488720,36965968574639511329,10396043408647942686,30496086231805380839,86963000847613374517,35212159355057478390",Raining D20 Teal Gradient iPhone MagSafe Case - Dungeons & Dragons Inspired Protective Phone Case,"Let your love for Dungeons & Dragons cascade with our Raining D20 Teal Gradient iPhone MagSafe Case. This case features an enchanting design of cascading D20 dice in a mesmerizing teal gradient, adding a unique and playful touch to your device.

Compatible with Apple's MagSafe technology, this case ensures easy attachment and faster wireless charging. Despite its slim profile, it provides effective protection against daily wear and tear. With perfect cutouts for all ports and buttons, our case is as functional as it is fashionable.

Show off your gaming passion with this eye-catching, protective case that flawlessly fuses your love for D&D with everyday utility.

When aesthetics meet function, the MagSafe case is born. Equipped with a dual-layer polycarbonate layer, the MagSafe case delivers impeccable protection thanks to its durable, flexible, impact-resistant nature. Available in a matte or glossy finish, each case comes with an embedded magnet to enhance compatibility with Apple MagSafe accessories. Inner layer made with black, cushioned TPU material. 

.: Dual-layer polycarbonate case
.: Available in matte or glossy premium finish
.: Embedded magnet to enhance compatibility with Apple MagSafe accessories
.: Durable, flexible and impact resistant
.: Black, cushioned inner TPU layer (slight variations in color/texture are possible)",in stock,new,29.99 USD,https://www.etsy.com/listing/1478652040/raining-d20-teal-gradient-iphone-magsafe?click_key=3ed762815fb2b6c5324d1c14ce9ba830d40c3735%3A1478652040&click_sum=a9140034&ref=shop_home_active_14,https://i.etsystatic.com/43129344/r/il/b87298/4954138696/il_fullxfull.4954138696_elqt.jpg,TokyoCC,Other,Other
"11270834370777302638,31538091717291469222",Nat 20 on Vacation Checks Beach Towel - Perfect Dungeons & Dragons Gift for Tabletop Gamers and Beach Lovers,"Stay on a roll even on vacation with our ""Nat 20 on Vacation Checks"" Beach Towel. Inspired by the thrilling world of Dungeons & Dragons, this beach towel features a vibrant design of a D20 rolling a natural 20, surrounded by a tropical beach wave setting. Whether you're taking a break from the gaming table or diving into the waves, this towel is perfect for anyone who brings the spirit of adventure with them everywhere they go.

The towel is made from cozy cotton terry and soft polyester for ultimate absorbency and durability. It's available in two generous sizes, perfect for lounging on the sand or drying off after a swim. This D&D-themed beach towel is the perfect blend of nerd culture and beach vacation vibes, making it a must-have for your summer escapades or as a unique gift for the D&D player in your life.

Beach days are always a bliss – showing up with a luxuriously soft and customized beach towel however can add a bit more sunshine to your day. 

.: 50% Polyester 50% Cotton
.: White cotton loop backing
.: One-sided print",in stock,new,32.99 USD,https://www.etsy.com/listing/1478637016/nat-20-on-vacation-checks-beach-towel?click_key=acf3722fe1193ae8b37c373a9dae9ed0b6123aac%3A1478637016&click_sum=3ea6200f&ref=shop_home_active_15,https://i.etsystatic.com/43129344/r/il/64968a/5002257567/il_fullxfull.5002257567_6pyy.jpg,TokyoCC,Apparel & Accessories > Clothing > Shirts & Tops,apparel & accessories > clothing > tops
